key_word,genres
"Tells the story of Michael Peterson, a crime novelist accused of killing his wife Kathleen after she is found dead at the bottom of a staircase in their home, and the 16-year judicial battle that followed.",mystery
An enigmatic figure who uses her extensive skills to help those with nowhere else to turn.,mystery
"DI Humphrey Goodman takes up post in Devon. But with a high crime rate, maybe things will be louder than expected.",mystery
"Follows a group of police officers on the front line wondering what they did to end up where they are now, on the ugly side of Manchester.",mystery
James Bond descends into mystery as he tries to stop a mysterious organisation from eliminating a country's most valuable resource.,mystery
"Haunting of the Queen Mary explores the mysterious and violent events surrounding one family's voyage on Halloween night in 1938, and their interwoven destiny with another family onboard the infamous ocean liner present day.",mystery
Agent J is sent to find Agent K and restore his memory after the re-appearance of a case from K's past.,mystery
"Astronaut Sam Bell has a quintessentially personal encounter toward the end of his three-year stint on the Moon, where he, working alongside his computer, GERTY, sends back to Earth parcels of a resource that has helped diminish our planet's power problems.",mystery
Suburban mom Allison DuBois attempts to balance family life with solving mysteries using her special gift. The dead send her visions of their deaths or other crimes while she sleeps.,mystery
An expert cutter must outwit a dangerous group of mobsters in order to survive a fateful night.,mystery
Two spies are recruited by an intelligence agency. They pose as a married couple Mr. and Mrs. Smith when they are on their missions.,mystery
"As WWII rages, DCS Foyle fights his own war on the home-front; investigating crime on the south coast of England. Later series, see the retired detective working as an MI5 agent in the aftermath of the war.",mystery
A young woman is held in an underground bunker by a man who insists that a hostile event has left the surface of the Earth uninhabitable.,mystery
"On the trail of a missing girl, an ex-cop comes across a secretive group attempting to summon a terrifying supernatural entity.",mystery
"A man struggles with memories of his past, which include a wife he cannot remember and a nightmarish world no one else ever seems to wake up from.",mystery
Focuses on humans dealing with the incoming invasion of a highly-advanced alien civilization called Three-Body.,mystery
"In Warsaw, a prosecutor's hopes rise after a body is found and linked to his sister's disappearance 25 years earlier.",mystery
"Obsessed with vengeance, a man sets out to find out why he was kidnapped and locked into solitary confinement for twenty years without reason.",mystery
"During the summer of 1979, a group of friends witness a train crash and investigate subsequent unexplained events in their small town.",mystery
"Bound by a shared destiny, a teen bursting with scientific curiosity and a former boy-genius inventor embark on a mission to unearth the secrets of a place somewhere in time and space that exists in their collective memory.",mystery
Star race car Lightning McQueen and his pal Mater head overseas to compete in the World Grand Prix race. But the road to the championship becomes rocky as Mater gets caught up in an intriguing adventure of his own: international espionage.,mystery
"After a group of people, who meet online, discover a bizarre graphic novel which seems to hold mysterious answers, they find themselves being tracked down by a merciless organization known merely as 'The Network'.",mystery
Plot under wraps.,mystery
A quirky spy show of the adventures of eccentrically suave British Agent John Steed and his predominantly female partners.,mystery
Brilliant but disgraced detective John Luther breaks out of prison to hunt down a sadistic serial killer who is terrorising London.,mystery
A slightly unhinged cop is partnered with a veteran detective trying to maintain a low stress level in his life.,mystery
"Sam, a disenchanted young man, finds a mysterious woman swimming in his apartment's pool one night. The next morning, she disappears. Sam sets off across LA to find her, and along the way he uncovers a conspiracy far more bizarre.",mystery
